route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
5,9914:10-7-127,STAN-S1-4_23506082,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505917,"Vand. Roberval",,0,501,,,
1,9914:7-7-127,STAN-S1-2_73512229,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505918,"Vand. Roberval",,0,503,,,
5,9914:11-7-127,STAN-S1-4_33505919,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505920,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505921,"Vand. Roberval",,0,501,,,
5,9914:11-7-127,STAN-S1-4_33505922,"Vand. Roberval",,0,503,,,
5,9914:11-7-127,STAN-S1-4_33505923,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505924,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505925,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505926,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505927,"Vand. Roberval",,0,509,,,
1,9914:1-7-127,STAN-S1-0_13553620,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
1,9914:7-7-127,STAN-S1-2_73512230,"Essey Mouzimpré",,0,103,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505928,"Vand. Roberval",,0,504,,,
5,9914:11-7-127,STAN-S1-4_33505929,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505930,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505931,"Vand. Roberval",,0,501,,,
5,9914:11-7-127,STAN-S1-4_33505932,"Vand. Roberval",,0,503,,,
5,9914:11-7-127,STAN-S1-4_33505933,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505934,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505935,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505936,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505937,"Vand. Roberval",,0,509,,,
1,9914:7-7-127,STAN-S1-2_73512231,"Essey Mouzimpré",,0,109,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505938,"Vand. Roberval",,0,504,,,
5,9914:11-7-127,STAN-S1-4_33505939,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505940,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505941,"Vand. Roberval",,0,501,,,
5,9914:11-7-127,STAN-S1-4_33505942,"Vand. Roberval",,0,503,,,
5,9914:11-7-127,STAN-S1-4_33505943,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505944,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505945,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505946,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505947,"Vand. Roberval",,0,509,,,
1,9914:7-7-127,STAN-S1-2_73512232,"Essey Mouzimpré",,0,104,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505948,"Vand. Roberval",,0,504,,,
5,9914:11-7-127,STAN-S1-4_33505949,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505950,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505951,"Vand. Roberval",,0,501,,,
5,9914:11-7-127,STAN-S1-4_33505952,"Vand. Roberval",,0,503,,,
5,9914:11-7-127,STAN-S1-4_33505953,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505954,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505955,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505956,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505957,"Vand. Roberval",,0,509,,,
1,9914:7-7-127,STAN-S1-2_73512233,"Essey Mouzimpré",,0,105,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505958,"Vand. Roberval",,0,504,,,
5,9914:11-7-127,STAN-S1-4_33505959,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505960,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505961,"Vand. Roberval",,0,501,,,
5,9914:11-7-127,STAN-S1-4_33505962,"Vand. Roberval",,0,503,,,
5,9914:11-7-127,STAN-S1-4_33505963,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505964,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505965,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505966,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505967,"Vand. Roberval",,0,509,,,
1,9914:7-7-127,STAN-S1-2_73512234,"Essey Mouzimpré",,0,110,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505968,"Vand. Roberval",,0,504,,,
5,9914:11-7-127,STAN-S1-4_33505969,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505970,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505971,"Vand. Roberval",,0,501,,,
5,9914:11-7-127,STAN-S1-4_33505972,"Vand. Roberval",,0,503,,,
5,9914:11-7-127,STAN-S1-4_33505973,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505974,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505975,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505976,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505977,"Vand. Roberval",,0,509,,,
1,9914:7-7-127,STAN-S1-2_73512235,"Essey Mouzimpré",,0,106,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505978,"Vand. Roberval",,0,504,,,
5,9914:11-7-127,STAN-S1-4_33505979,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505980,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505981,"Vand. Roberval",,0,501,,,
5,9914:11-7-127,STAN-S1-4_33505982,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505983,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505984,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505985,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505986,"Vand. Roberval",,0,509,,,
5,9914:11-7-127,STAN-S1-4_33505987,"Vand. Roberval",,0,505,,,
1,9914:7-7-127,STAN-S1-2_73512236,"Essey Mouzimpré",,0,107,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33505988,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505989,"Vand. Roberval",,0,510,,,
5,9914:11-7-127,STAN-S1-4_33505990,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505991,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33505992,"Vand. Roberval",,0,502,,,
5,9914:11-7-127,STAN-S1-4_33505993,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33505994,"Vand. Roberval",,0,506,,,
5,9914:11-7-127,STAN-S1-4_33505995,"Vand. Roberval",,0,507,,,
5,9914:11-7-127,STAN-S1-4_33505996,"Vand. Roberval",,0,508,,,
5,9914:11-7-127,STAN-S1-4_33506078,"Vand. Roberval",,0,504,,,
1,9914:7-7-127,STAN-S1-2_73512237,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
5,9914:11-7-127,STAN-S1-4_33506080,"Vand. Roberval",,0,505,,,
5,9914:11-7-127,STAN-S1-4_33506082,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505917,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505918,"Vand. Roberval",,0,503,,,
5,9914:12-7-127,STAN-S1-4_43505919,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505920,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505921,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505922,"Vand. Roberval",,0,503,,,
5,9914:12-7-127,STAN-S1-4_43505923,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505924,"Vand. Roberval",,0,507,,,
1,9914:7-7-127,STAN-S1-2_73512238,"Essey Mouzimpré",,0,108,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505925,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43505926,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505927,"Vand. Roberval",,0,509,,,
5,9914:12-7-127,STAN-S1-4_43505928,"Vand. Roberval",,0,504,,,
5,9914:12-7-127,STAN-S1-4_43505929,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505930,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505931,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505932,"Vand. Roberval",,0,503,,,
5,9914:12-7-127,STAN-S1-4_43505933,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505934,"Vand. Roberval",,0,507,,,
1,9914:7-7-127,STAN-S1-2_73512239,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505935,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43505936,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505937,"Vand. Roberval",,0,509,,,
5,9914:12-7-127,STAN-S1-4_43505938,"Vand. Roberval",,0,504,,,
5,9914:12-7-127,STAN-S1-4_43505939,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505940,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505941,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505942,"Vand. Roberval",,0,503,,,
5,9914:12-7-127,STAN-S1-4_43505943,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505944,"Vand. Roberval",,0,507,,,
1,9914:1-7-127,STAN-S1-0_13553621,"Essey Mouzimpré",,0,111,9914$STAN-61$1,,
1,9914:7-7-127,STAN-S1-2_73512240,"Essey Mouzimpré",,0,103,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505945,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43505946,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505947,"Vand. Roberval",,0,509,,,
5,9914:12-7-127,STAN-S1-4_43505948,"Vand. Roberval",,0,504,,,
5,9914:12-7-127,STAN-S1-4_43505949,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505950,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505951,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505952,"Vand. Roberval",,0,503,,,
5,9914:12-7-127,STAN-S1-4_43505953,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505954,"Vand. Roberval",,0,507,,,
1,9914:7-7-127,STAN-S1-2_73512241,"Essey Mouzimpré",,0,109,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505955,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43505956,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505957,"Vand. Roberval",,0,509,,,
5,9914:12-7-127,STAN-S1-4_43505958,"Vand. Roberval",,0,504,,,
5,9914:12-7-127,STAN-S1-4_43505959,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505960,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505961,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505962,"Vand. Roberval",,0,503,,,
5,9914:12-7-127,STAN-S1-4_43505963,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505964,"Vand. Roberval",,0,507,,,
1,9914:7-7-127,STAN-S1-2_73512242,"Essey Mouzimpré",,0,104,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505965,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43505966,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505967,"Vand. Roberval",,0,509,,,
5,9914:12-7-127,STAN-S1-4_43505968,"Vand. Roberval",,0,504,,,
5,9914:12-7-127,STAN-S1-4_43505969,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505970,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505971,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505972,"Vand. Roberval",,0,503,,,
5,9914:12-7-127,STAN-S1-4_43505973,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505974,"Vand. Roberval",,0,507,,,
1,9914:7-7-127,STAN-S1-2_73512243,"Essey Mouzimpré",,0,105,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505975,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43505976,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505977,"Vand. Roberval",,0,509,,,
5,9914:12-7-127,STAN-S1-4_43505978,"Vand. Roberval",,0,504,,,
5,9914:12-7-127,STAN-S1-4_43505979,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505980,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505981,"Vand. Roberval",,0,501,,,
5,9914:12-7-127,STAN-S1-4_43505982,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505983,"Vand. Roberval",,0,507,,,
5,9914:12-7-127,STAN-S1-4_43505984,"Vand. Roberval",,0,508,,,
1,9914:7-7-127,STAN-S1-2_73512244,"Essey Mouzimpré",,0,110,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505985,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505986,"Vand. Roberval",,0,509,,,
5,9914:12-7-127,STAN-S1-4_43505987,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505988,"Vand. Roberval",,0,506,,,
5,9914:12-7-127,STAN-S1-4_43505989,"Vand. Roberval",,0,510,,,
5,9914:12-7-127,STAN-S1-4_43505990,"Vand. Roberval",,0,507,,,
5,9914:12-7-127,STAN-S1-4_43505991,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43505992,"Vand. Roberval",,0,502,,,
5,9914:12-7-127,STAN-S1-4_43505993,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43505994,"Vand. Roberval",,0,506,,,
1,9914:7-7-127,STAN-S1-2_73512245,"Essey Mouzimpré",,0,106,9914$STAN-61$1,,
5,9914:12-7-127,STAN-S1-4_43505995,"Vand. Roberval",,0,507,,,
5,9914:12-7-127,STAN-S1-4_43505996,"Vand. Roberval",,0,508,,,
5,9914:12-7-127,STAN-S1-4_43506078,"Vand. Roberval",,0,504,,,
5,9914:12-7-127,STAN-S1-4_43506080,"Vand. Roberval",,0,505,,,
5,9914:12-7-127,STAN-S1-4_43506082,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505917,"Vand. Roberval",,0,501,,,
5,9914:13-7-127,STAN-S1-4_53505918,"Vand. Roberval",,0,503,,,
5,9914:13-7-127,STAN-S1-4_53505919,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505920,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505921,"Vand. Roberval",,0,501,,,
1,9914:7-7-127,STAN-S1-2_73512246,"Essey Mouzimpré",,0,107,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505922,"Vand. Roberval",,0,503,,,
5,9914:13-7-127,STAN-S1-4_53505923,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505924,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505925,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53505926,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505927,"Vand. Roberval",,0,509,,,
5,9914:13-7-127,STAN-S1-4_53505928,"Vand. Roberval",,0,504,,,
5,9914:13-7-127,STAN-S1-4_53505929,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505930,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505931,"Vand. Roberval",,0,501,,,
1,9914:7-7-127,STAN-S1-2_73512247,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505932,"Vand. Roberval",,0,503,,,
5,9914:13-7-127,STAN-S1-4_53505933,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505934,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505935,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53505936,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505937,"Vand. Roberval",,0,509,,,
5,9914:13-7-127,STAN-S1-4_53505938,"Vand. Roberval",,0,504,,,
5,9914:13-7-127,STAN-S1-4_53505939,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505940,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505941,"Vand. Roberval",,0,501,,,
1,9914:7-7-127,STAN-S1-2_73512248,"Essey Mouzimpré",,0,108,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505942,"Vand. Roberval",,0,503,,,
5,9914:13-7-127,STAN-S1-4_53505943,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505944,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505945,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53505946,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505947,"Vand. Roberval",,0,509,,,
5,9914:13-7-127,STAN-S1-4_53505948,"Vand. Roberval",,0,504,,,
5,9914:13-7-127,STAN-S1-4_53505949,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505950,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505951,"Vand. Roberval",,0,501,,,
1,9914:7-7-127,STAN-S1-2_73512249,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505952,"Vand. Roberval",,0,503,,,
5,9914:13-7-127,STAN-S1-4_53505953,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505954,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505955,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53505956,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505957,"Vand. Roberval",,0,509,,,
5,9914:13-7-127,STAN-S1-4_53505958,"Vand. Roberval",,0,504,,,
5,9914:13-7-127,STAN-S1-4_53505959,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505960,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505961,"Vand. Roberval",,0,501,,,
1,9914:1-7-127,STAN-S1-0_13553622,"Essey Mouzimpré",,0,112,9914$STAN-61$1,,
1,9914:7-7-127,STAN-S1-2_73512250,"Essey Mouzimpré",,0,103,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505962,"Vand. Roberval",,0,503,,,
5,9914:13-7-127,STAN-S1-4_53505963,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505964,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505965,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53505966,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505967,"Vand. Roberval",,0,509,,,
5,9914:13-7-127,STAN-S1-4_53505968,"Vand. Roberval",,0,504,,,
5,9914:13-7-127,STAN-S1-4_53505969,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505970,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505971,"Vand. Roberval",,0,501,,,
1,9914:7-7-127,STAN-S1-2_73512251,"Essey Mouzimpré",,0,109,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505972,"Vand. Roberval",,0,503,,,
5,9914:13-7-127,STAN-S1-4_53505973,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505974,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505975,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53505976,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505977,"Vand. Roberval",,0,509,,,
5,9914:13-7-127,STAN-S1-4_53505978,"Vand. Roberval",,0,504,,,
5,9914:13-7-127,STAN-S1-4_53505979,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505980,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505981,"Vand. Roberval",,0,501,,,
1,9914:7-7-127,STAN-S1-2_73512252,"Essey Mouzimpré",,0,104,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505982,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505983,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505984,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53505985,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505986,"Vand. Roberval",,0,509,,,
5,9914:13-7-127,STAN-S1-4_53505987,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505988,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505989,"Vand. Roberval",,0,510,,,
5,9914:13-7-127,STAN-S1-4_53505990,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505991,"Vand. Roberval",,0,508,,,
1,9914:7-7-127,STAN-S1-2_73512253,"Essey Mouzimpré",,0,105,9914$STAN-61$1,,
5,9914:13-7-127,STAN-S1-4_53505992,"Vand. Roberval",,0,502,,,
5,9914:13-7-127,STAN-S1-4_53505993,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53505994,"Vand. Roberval",,0,506,,,
5,9914:13-7-127,STAN-S1-4_53505995,"Vand. Roberval",,0,507,,,
5,9914:13-7-127,STAN-S1-4_53505996,"Vand. Roberval",,0,508,,,
5,9914:13-7-127,STAN-S1-4_53506078,"Vand. Roberval",,0,504,,,
5,9914:13-7-127,STAN-S1-4_53506080,"Vand. Roberval",,0,505,,,
5,9914:13-7-127,STAN-S1-4_53506082,"Vand. Roberval",,0,506,,,
50,9914:1-7-127,STAN-S1-0_13515587,"Ludres",,0,5805,9914$STAN-7$28,,
50,9914:1-7-127,STAN-S1-0_13515588,"Ludres",,0,5003,9914$STAN-7$28,,
1,9914:7-7-127,STAN-S1-2_73512254,"Essey Mouzimpré",,0,110,9914$STAN-61$1,,
50,9914:1-7-127,STAN-S1-0_13515589,"Ludres",,0,5003,9914$STAN-7$28,,
50,9914:2-7-127,STAN-S1-0_23515587,"Ludres",,0,5805,9914$STAN-7$28,,
50,9914:2-7-127,STAN-S1-0_23515588,"Ludres",,0,5003,9914$STAN-7$28,,
50,9914:2-7-127,STAN-S1-0_23515589,"Ludres",,0,5003,9914$STAN-7$28,,
50,9914:3-7-127,STAN-S1-0_33515586,"Ludres",,0,6005,9914$STAN-7$28,,
50,9914:4-7-127,STAN-S1-0_43515587,"Ludres",,0,5805,9914$STAN-7$28,,
50,9914:4-7-127,STAN-S1-0_43515588,"Ludres",,0,5003,9914$STAN-7$28,,
50,9914:4-7-127,STAN-S1-0_43515589,"Ludres",,0,5003,9914$STAN-7$28,,
50,9914:5-7-127,STAN-S1-0_53515587,"Ludres",,0,5805,9914$STAN-7$28,,
50,9914:5-7-127,STAN-S1-0_53515588,"Ludres",,0,5003,9914$STAN-7$28,,
1,9914:7-7-127,STAN-S1-2_73512255,"Essey Mouzimpré",,0,106,9914$STAN-61$1,,
50,9914:5-7-127,STAN-S1-0_53515589,"Ludres",,0,5003,9914$STAN-7$28,,
50,9914:8-7-32,STAN-S1-3_63508564,"Ludres",,0,5002,9914$STAN-7$28,,
51,9914:1-7-127,STAN-S1-0_13515590,"Lycée Stanislas",,0,5101,9914$STAN-9$29,,
51,9914:2-7-127,STAN-S1-0_23515590,"Lycée Stanislas",,0,5101,9914$STAN-9$29,,
51,9914:3-7-127,STAN-S1-0_33515590,"Lycée Stanislas",,0,5101,9914$STAN-9$29,,
51,9914:4-7-127,STAN-S1-0_43515590,"Lycée Stanislas",,0,5101,9914$STAN-9$29,,
51,9914:5-7-127,STAN-S1-0_53515590,"Lycée Stanislas",,0,5101,9914$STAN-9$29,,
52,9914:1-7-127,STAN-S1-0_13515596,"Lycée Stanislas",,0,5203,9914$STAN-11$30,,
52,9914:2-7-127,STAN-S1-0_23515596,"Lycée Stanislas",,0,5203,9914$STAN-11$30,,
52,9914:3-7-127,STAN-S1-0_33515597,"Lycée Stanislas",,0,5202,9914$STAN-11$30,,
1,9914:8-7-32,STAN-S1-3_63509627,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
52,9914:4-7-127,STAN-S1-0_43515596,"Lycée Stanislas",,0,5203,9914$STAN-11$30,,
52,9914:5-7-127,STAN-S1-0_53515596,"Lycée Stanislas",,0,5203,9914$STAN-11$30,,
53,9914:1-7-127,STAN-S1-0_13515598,"Paul Verlaine",,0,6001,9914$STAN-15$31,,
53,9914:2-7-127,STAN-S1-0_23515598,"Paul Verlaine",,0,6001,9914$STAN-15$31,,
53,9914:3-7-127,STAN-S1-0_33515598,"Paul Verlaine",,0,6001,9914$STAN-15$31,,
53,9914:4-7-127,STAN-S1-0_43515598,"Paul Verlaine",,0,6001,9914$STAN-15$31,,
53,9914:5-7-127,STAN-S1-0_53515598,"Paul Verlaine",,0,6001,9914$STAN-15$31,,
54,9914:3-7-127,STAN-S1-0_33515602,"Paul Verlaine",,0,5803,9914$STAN-17$32,,
55,9914:1-7-127,STAN-S1-0_13515603,"Montaigu",,0,5501,9914$STAN-21$33,,
55,9914:1-7-127,STAN-S1-0_13515604,"Montaigu",,0,5501,9914$STAN-21$33,,
1,9914:8-7-32,STAN-S1-3_63509628,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
55,9914:1-7-127,STAN-S1-0_13515611,"Montaigu",,0,5501,9914$STAN-22$34,,
